phi,alpha,alpha_EC,obj
0.0002959237790398196,0.007095929750886457,1.801682977736391e-05,6.486340731168442
0.00022979759961121027,0.010080941028167045,0.00011404076341164304,6.803270704627058
0.04900607456907264,0.08168934958078539,0.11087984708502051,5.298932336571272
0.00021479789689509825,0.36479770284328267,1.2114192955256194e-05,7.19552097643837
0.003897632304049095,0.19092274088091432,0.09724531425937927,6.702531369832048
0.00025933263614506537,0.007432348079393863,3.702575402322667e-05,6.5992284395184075
0.0006242020665170392,0.8910373766962716,7.111233758890466e-05,7.177134907498024
4.965837848999481e-05,0.02243793994054958,2.441481482912554e-05,7.171354744238441
0.007350785748486835,0.11380310275028928,0.00015986184815973385,5.855426918748243
0.0006101201785069874,0.025449812911068542,4.043402949593295e-05,6.763588283575704
0.00011496149127940234,0.14724902331290438,1.5022172774109919e-05,7.194686803777824
0.061855092979729645,0.31826417859344797,0.1405947359553894,3.58364238423813
0.004673164682388646,0.4119055740037136,0.028657959350822677,6.850349213234741
0.047204796177394905,0.037354716219079376,0.05758911119929218,23.559954095183027
0.002882918557714477,0.0533541472073842,0.0005469940389496523,6.170001826202171
0.0016848002594462945,0.007981155810027351,0.00015911010414398178,4.3464410532289035
0.021799906417805923,0.09759873300969245,0.014244636350277878,3.7983557450387657
0.0012936436850904047,0.722644785180976,0.00017347187360907708,7.134548841570869
0.0313621531760038,0.05547109860024022,0.7428797383312757,4.430732898705113
0.02953705198584597,0.4121795178733001,0.04975599966242336,5.21777787381394
0.0001962208619358583,0.0132155140760629,1.5877871152690045e-05,6.941402307470483
2.7624416565711513e-05,0.005537183593167429,7.837407099454453e-05,7.122764809448395
0.00016122560537354012,0.343521918630171,7.780458479423677e-05,7.19947161549129
0.0008067028478995649,0.307163072219685,8.608322527812695e-05,7.137393431428545
0.0018842207854876812,0.03076290652939534,0.00013553461811816357,6.104199436604752
0.013883092629634124,0.016982697463473716,0.018511314535610415,7.596247192305434
0.00022548694321889728,0.003519300803867191,0.00016639388665426404,6.134998360396351
0.010970773921060589,0.11553783105804974,0.003406381514269344,5.312565368733961
0.0008066718257206805,0.005727122829377247,8.709768839623895e-05,5.083576948564589
0.00032005424881213236,0.0011821646960041576,0.000754104321443394,3.9491136635586366
0.0007475206525448508,0.27666732713988934,6.226426308756517e-05,7.137645999652592
5.4554351096020956e-05,0.014514052229000261,2.1289745076653467e-05,7.143554003698197
0.00014723337428359132,0.015475879081472669,2.710265126081794e-05,7.036909463159356
0.0044192839266629005,0.011952229720492421,0.00239283747627988,3.5035891968843336
0.004962985945697191,0.003988749903522394,0.000979019061366478,19.941593105331727
0.0018022054589530183,0.005308587522403043,0.000400853171442393,3.6288039257571656
1.9618049864492168e-05,9.746191638827854e-05,0.004531795277681593,4.4432725113723475
0.0018442449025596966,0.020248434570937557,0.0018619105908576454,5.6743843441346264
0.00022409585938868695,0.08244376086964302,1.197139247080329e-05,7.153847543585139
0.00031854102199451085,0.008895464356938667,0.0001501039913480601,6.581598617869582
0.00017365883784304685,0.16736119066574667,0.00014923186549442694,7.187662426751917
0.0006535757054920786,0.19974600904633796,0.00018664818090506565,7.128909919351547
0.022817968169591675,0.04001570758791663,1.5240349072900046e-05,4.314361674328681
7.411201082252834e-05,0.022536348391096687,1.7797634974744638e-05,7.150843008762226
1.6705323502559945e-05,0.016569327140356957,1.1946962243699414e-05,7.1947315629470605
0.0010455342988541243,0.01021405092527447,6.848191420889707e-05,5.55849267541645
0.014236562065551767,0.04520364930689465,0.09511153574680369,3.4564720406810983
3.556121125939032e-05,0.00801154541944094,8.444852887382321e-05,7.132332696763075
7.274154228925613e-05,0.22767399754744402,9.826313475972179e-05,7.205106990877942
0.00021189365535239851,0.17524200657832711,0.00010634062300167877,7.183130192784407
0.0013457209098116727,0.05031142444718826,2.5631861807114976e-05,6.680344410863612
0.01470888066711649,0.029427876663156723,0.0035719184876451806,3.695328716228346
0.005239142204335562,0.5460539195517141,0.154323920568177,6.860910236104438
0.0056695646423975945,0.023611790258862907,0.0014585056479832592,3.9954429485079888
0.0007051712107059864,0.2400118020000715,2.4466159829068328e-05,7.134172316474164
0.00015039466974893755,0.006381567349598894,2.6124714674225218e-05,6.793466736137771
0.019312842811320584,0.09468186214566376,0.037121891361902075,3.966147972639242
0.010675758460352187,0.07257995622340717,0.025773364024731904,4.672597719582421
