phi,alpha,alpha_EC,obj
0.0066482442345822375,0.12343746004423738,5.501153879784686e-05,0.4957209434556923
0.0008945107522415287,0.043786726509138674,0.7028787407964217,1.8623760987349842
0.00042181468408446026,0.013523801521210023,1.4120773834531734e-05,1.6846091963220469
5.711818455693814e-05,0.014094140876552926,0.25053191057926066,1.939448542922405
4.28712924494015e-05,0.24199651385564477,0.0008808760534846675,1.9549273149947965
0.00013930113167212396,0.0005964912370076195,7.729307701044985e-05,2.196095462648204
3.7246512139853545e-05,0.01277224472240803,0.028799462678295792,1.9442189350872887
0.00021799646259460596,0.11406136196702443,0.311740254396096,1.9442918097268136
6.666161413522543e-05,0.014472806470648556,3.5988912521248324e-05,1.923763285384227
6.672126108634589e-05,0.005335557952641276,1.4131512131834276e-05,1.8863906897552196
1.8203694514523327e-05,0.01252667341957269,0.19960289902707906,1.950220659769702
0.0008735189104308803,0.0007130018823395175,0.38955261170155997,29.080775056929046
0.00013419924803826822,0.09686872107369492,0.0007984373624379051,1.9478691907827739
1.2960856834189337e-05,0.00029302597293927004,0.37967725973229843,1.828986776917246
4.5837009270765947e-05,0.01425751041845472,5.638380356562294e-05,1.9428459401056335
0.0007293013495215658,0.7045383229288632,0.0002761735028573475,1.7617546306271867
0.0001586400474702606,0.2970788633960184,0.05890665478364134,1.9520662700038325
0.0011839691040197978,0.11061662101168193,0.006833691715683917,1.8927822682860023
0.006954389139034196,0.15740333330157366,0.04384502209555272,1.7285884979624595
1.5750746560612487e-05,0.41409408917444973,0.00019514079977475527,1.9559147453458299
2.5111677705537004e-05,0.010529544144027916,0.005290659209480435,1.9465662865242577
7.718783316201317e-05,0.00970352765939729,0.2820214707918905,1.9251091140056298
0.002446247604363338,0.015293513896520674,1.7179349286372984e-05,1.1286483749374039
0.0001835109360833618,0.03436676585331738,0.6449848426484243,1.9309933881076318
0.00012635234908870904,0.00439451267160196,0.09653621240189836,1.8611745084248117
0.0006598655899272998,0.1867438448465814,0.006493530405507311,1.9318777070966637
0.00012338837178875326,0.3819964865950589,0.006397204064083706,1.9535103377727614
0.0005024202131645009,0.18502877183992802,0.06110970945520345,1.9374695638483315
0.0018668628884933936,0.056476722960818924,9.010657141905215e-05,1.2419549954661289
1.2815581781902039e-05,0.013577121202195645,0.06693937459942892,1.9522889364043299
0.00046244950353435834,0.19161601354710686,0.001111794169889792,1.939402215822922
0.0008863022523184263,0.00223793476507277,0.0010637131980073397,3.7069482930697113
4.117992316580246e-05,0.012876804794223309,0.02187771342176714,1.9430643872896214
3.959290472492907e-05,0.0017831691984109704,0.0003055011320083243,1.8814742498868446
0.00010018164554687897,0.00789464432470613,0.0119292299275355,1.9086021518713365
